Код магазину,Дата,Місяц,КільКість реалізацій,Собівартість одиниці,Ціна реализації,,,,Код магазину,Регіон
1380788,01/05/2021,Січень,1,57.2937,53.5135135135135,,,,,
1403429,01/05/2021,Січень,2,71.8515,64.2172865935242,,,,,
1411640,01/05/2021,Січень,2,95.3493,93.6526625635537,,,,,
1421783,01/05/2021,Січень,1,66.7247,69.5691731335296,,,,,
1429125,01/05/2021,Січень,1,69.2781,80.2729462135403,,,,,
1434555,01/05/2021,Січень,1,69.2781,80.2729462135403,,,,,
1444116,01/05/2021,Січень,1,66.2413,90.976719293551,,,,,
1463048,01/05/2021,Січень,1,57.2937,53.5135135135135,,,,,
1463451,01/05/2021,Січень,2,60.5981,61.5413433235215,,,,,
1463471,01/05/2021,Січень,2,107.4714,107.032378913567,,,,,
1479073,01/05/2021,Січень,2,58.50045,66.8932298635269,,,,,
1484789,01/05/2021,Січень,2,86.76695,88.1937382927482,,,,,
101462,01/06/2021,Січень,3,58.956,57.0814378735171,,,,,
111687,01/06/2021,Січень,2,44.36555,50.8375702435108,,,,,
1125040,01/06/2021,Січень,1,66.7247,69.5691731335296,,,,,
1136014,01/06/2021,Січень,3,84.5897666666667,94.5446436535545,,,,,
1136017,01/06/2021,Січень,2,63.95535,60.2301311212202,,,,,
1136019,01/06/2021,Січень,1,57.2937,53.5135135135135,,,,,
1138567,01/06/2021,Січень,1,54.0604,53.5135135135135,,,,,
1139627,01/06/2021,Січень,1,75.3492,74.9210596735349,,,,,
1141327,01/06/2021,Січень,2,47.7228,45.5392025689055,,,,,
1141563,01/06/2021,Січень,1,155.9953,176.606903933637,,,,,
1141564,01/06/2021,Січень,3,69.4486666666667,76.7050218535367,,,,,
1141567,01/06/2021,Січень,4,58.50045,62.9060743912229,,,,,
1143363,01/06/2021,Січень,2,44.36555,50.8375702435108,,,,,
1143366,01/06/2021,Січень,1,69.2781,80.2729462135403,,,,,
1143403,01/06/2021,Січень,1,80.1879,74.9210596735349,,,,,
1143767,01/06/2021,Січень,1,66.7247,69.5691731335296,,,,,
1145000,01/06/2021,Січень,1,66.7247,69.5691731335296,,,,,
1145299,01/06/2021,Січень,2,49.151,53.7811078405138,,,,,
1145540,01/06/2021,Січень,2,60.5981,61.5413433235215,,,,,
1145678,01/06/2021,Січень,3,83.8783333333333,99.022388725359,,,,,
1147091,01/06/2021,Січень,1,57.2937,53.5135135135135,,,,,
1147105,01/06/2021,Січень,3,58.5445,55.3331549371153,,,,,
1147199,01/06/2021,Січень,1,74.6714,69.5691731335296,,,,,
1147528,01/06/2021,Січень,1,57.2937,53.5135135135135,,,,,
1147541,01/06/2021,Січень,2,52.50825,53.5135135135135,,,,,
1149639,01/06/2021,Січень,1,66.2413,90.976719293551,,,,,
1149643,01/06/2021,Січень,3,54.0681666666667,57.0814378735171,,,,,
1149711,01/06/2021,Січень,1,66.2413,90.976719293551,,,,,
1149718,01/06/2021,Січень,1,87.1498,107.032378913567,,,,,
1151738,01/06/2021,Січень,2,57.2937,53.5135135135135,,,,,
1151862,01/06/2021,Січень,2,89.56135,104.356435643564,,,,,
1152051,01/06/2021,Січень,2,57.663,64.2172865935242,,,,,
1152052,01/06/2021,Січень,1,47.7228,45.5392025689055,,,,,
1153456,01/06/2021,Січень,2,75.84805,81.1024886272411,,,,,
1153463,01/06/2021,Січень,2,68.7408,67.963607171528,,,,,
1153471,01/06/2021,Січень,1,74.3177,74.8728926946749,,,,,
1153511,01/06/2021,Січень,1,66.2413,94.1878512175542,,,,,
1153518,01/06/2021,Січень,1,41.0083,48.1616269735082,,,,,
1153519,01/06/2021,Січень,2,69.2881,66.8932298635269,,,,,
1153520,01/06/2021,Січень,1,66.7247,69.5691731335296,,,,,
1153521,01/06/2021,Січень,2,121.4205,107.032378913567,,,,,
1153528,01/06/2021,Січень,1,80.1879,74.9210596735349,,,,,
1158938,01/06/2021,Січень,3,70.0505333333333,66.9110694853269,,,,,
1163232,01/06/2021,Січень,1,69.2781,80.2729462135403,,,,,
1166831,01/06/2021,Січень,2,57.2937,56.7246454375167,,,,,
1168831,01/06/2021,Січень,1,80.1879,74.9210596735349,,,,,
1172591,01/06/2021,Січень,1,57.2937,53.5135135135135,,,,,
1173031,01/06/2021,Січень,2,57.2937,53.5135135135135,,,,,
1174680,01/06/2021,Січень,2,68.7408,67.963607171528,,,,,
1176680,01/06/2021,Січень,2,66.87845,88.3007760235483,,,,,
1178717,01/06/2021,Січень,1,75.3492,67.4819373829275,,,,,
1179050,01/06/2021,Січень,1,91.5521,107.032378913567,,,,,
1180626,01/06/2021,Січень,2,64.07905,77.5970029435376,,,,,
1181034,01/06/2021,Січень,1,57.2937,53.5135135135135,,,,,
1196175,01/06/2021,Січень,1,80.1879,74.9210596735349,,,,,
1196188,01/06/2021,Січень,1,66.7247,73.3154937115333,,,,,
1202418,01/06/2021,Січень,1,52.0214,58.8654000535189,,,,,
1204285,01/06/2021,Січень,1,80.1879,74.9210596735349,,,,,
1204518,01/06/2021,Січень,1,66.7247,69.5691731335296,,,,,
1221484,01/06/2021,Січень,1,121.4205,107.032378913567,,,,,
1225244,01/06/2021,Січень,1,41.0083,48.1616269735082,,,,,
1225745,01/06/2021,Січень,3,63.8473333333333,60.6493622335207,,,,,
1234443,01/06/2021,Січень,1,41.0083,50.8375702435108,,,,,
1241545,01/06/2021,Січень,2,53.8665,58.8654000535189,,,,,
1269345,01/06/2021,Січень,4,62.612575,68.2312014985282,,,,,
1271440,01/06/2021,Січень,2,60.2877,69.5691731335296,,,,,
1275785,01/06/2021,Січень,1,121.4205,107.032378913567,,,,,
1276765,01/06/2021,Січень,1,71.8515,64.2172865935242,,,,,
1287824,01/06/2021,Січень,1,80.1879,74.9210596735349,,,,,
1294422,01/06/2021,Січень,1,57.2937,53.5135135135135,,,,,
1294702,01/06/2021,Січень,1,123.7243,176.606903933637,,,,,
1310523,01/06/2021,Січень,1,87.1498,107.032378913567,,,,,
1316043,01/06/2021,Січень,3,67.2795,78.4889840335385,,,,,
1319605,01/06/2021,Січень,1,47.7228,45.5392025689055,,,,,
1340370,01/06/2021,Січень,1,47.7228,45.5392025689055,,,,,
1345915,01/06/2021,Січень,1,87.2945,96.3286058335563,,,,,
1348033,01/06/2021,Січень,1,77.2453,80.2729462135403,,,,,
1363619,01/06/2021,Січень,1,41.0083,48.1616269735082,,,,,
1380788,01/06/2021,Січень,1,155.9953,176.606903933637,,,,,
1398161,01/06/2021,Січень,1,57.2937,53.5135135135135,,,,,
1403429,01/06/2021,Січень,2,94.7647,83.5108375702435,,,,,
1423417,01/06/2021,Січень,1,47.7228,53.5135135135135,,,,,
1429125,01/06/2021,Січень,1,66.7247,69.5691731335296,,,,,
1444116,01/06/2021,Січень,2,89.56135,104.356435643564,,,,,
1455486,01/06/2021,Січень,1,71.8515,64.2172865935242,,,,,
1457717,01/06/2021,Січень,1,47.7228,45.5392025689055,,,,,
1458711,01/06/2021,Січень,1,57.2937,53.5135135135135,,,,,
1460642,01/06/2021,Січень,1,69.2781,80.2729462135403,,,,,
1463471,01/06/2021,Січень,1,54.0604,53.5135135135135,,,,,
105122,01/07/2021,Січень,1,47.7228,44.3408025013028,,,,,
1136014,01/07/2021,Січень,1,47.7228,52.1052631578947,,,,,
1136017,01/07/2021,Січень,1,80.1879,72.9494528400208,,,,,
1136019,01/07/2021,Січень,2,61.7675,70.3439291297551,,,,,
1141563,01/07/2021,Січень,2,66.7247,67.7384054194893,,,,,
1143363,01/07/2021,Січень,1,80.1879,72.9494528400208,,,,,
1143403,01/07/2021,Січень,1,47.7228,44.3408025013028,,,,,
1144860,01/07/2021,Січень,1,47.7228,44.3408025013028,,,,,
1145299,01/07/2021,Січень,1,80.1879,77.1182907764461,,,,,
1145540,01/07/2021,Січень,1,47.7228,44.3408025013028,,,,,
1145678,01/07/2021,Січень,1,41.0083,46.8942157373632,,,,,
1147091,01/07/2021,Січень,2,73.4563,70.3439291297551,,,,,
1147199,01/07/2021,Січень,1,57.2937,52.1052631578947,,,,,
1147528,01/07/2021,Січень,1,66.7247,67.7384054194893,,,,,
1151738,01/07/2021,Січень,1,71.8515,62.5273579989578,,,,,
1153470,01/07/2021,Січень,1,75.3492,65.706096925482,,,,,
1153511,01/07/2021,Січень,2,62.8511,68.7806149035956,,,,,
1153515,01/07/2021,Січень,1,71.8515,62.5273579989578,,,,,
1156629,01/07/2021,Січень,1,57.2937,55.2318916102137,,,,,
1160923,01/07/2021,Січень,1,80.1879,72.9494528400208,,,,,
1161130,01/07/2021,Січень,1,41.0083,44.2886920270974,,,,,
1166831,01/07/2021,Січень,3,78.6693,73.470557582074,,,,,
1181034,01/07/2021,Січень,2,78.11425,91.1881188118812,,,,,
1225244,01/07/2021,Січень,1,41.0083,46.8942157373632,,,,,
1276755,01/07/2021,Січень,2,68.7408,62.5273579989578,,,,,
1294432,01/07/2021,Січень,1,79.9062,104.21573736321,,,,,
1319605,01/07/2021,Січень,2,68.7408,62.5273579989578,,,,,
1333626,01/07/2021,Січень,2,77.2528,72.9260031266284,,,,,
1340370,01/07/2021,Січень,1,99.69,114.637832204273,,,,,
1348033,01/07/2021,Січень,1,47.7228,44.3408025013028,,,,,
1370669,01/07/2021,Січень,1,116.8189,135.482021886399,,,,,
1372999,01/07/2021,Січень,1,75.3492,65.706096925482,,,,,
1380788,01/07/2021,Січень,2,69.57125,72.9494528400208,,,,,
1455486,01/07/2021,Січень,1,80.1879,72.9494528400208,,,,,
1457717,01/07/2021,Січень,1,41.0083,46.8942157373632,,,,,
1463048,01/07/2021,Січень,1,66.7247,67.7384054194893,,,,,
1463452,01/07/2021,Січень,2,70.435,87.3058884835852,,,,,
1463473,01/07/2021,Січень,1,47.7228,44.3408025013028,,,,,
101462,01/08/2021,Січень,5,85.9168,88.5825951016154,,,,,
105426,01/08/2021,Січень,1,130.9108,161.537258989057,,,,,
1125040,01/08/2021,Січень,1,79.9062,104.21573736321,,,,,
1135618,01/08/2021,Січень,1,93.5223,104.21573736321,,,,,
1136017,01/08/2021,Січень,1,80.1879,72.9494528400208,,,,,
1136019,01/08/2021,Січень,3,89.1424333333333,99.0046899426785,,,,,
1140597,01/08/2021,Січень,1,160.495,65.706096925482,,,,,
1141563,01/08/2021,Січень,2,97.5468,109.426784783742,,,,,
1143363,01/08/2021,Січень,1,57.2937,52.1052631578947,,,,,
1143366,01/08/2021,Січень,1,66.7247,67.7384054194893,,,,,
1143403,01/08/2021,Січень,1,80.1879,72.9494528400208,,,,,
1144844,01/08/2021,Січень,1,108.3087,145.904116727462,,,,,
1145004,01/08/2021,Січень,1,47.7228,44.3408025013028,,,,,
1145299,01/08/2021,Січень,2,49.151,52.3658155289213,,,,,
1145538,01/08/2021,Січень,1,57.2937,52.1052631578947,,,,,
1145678,01/08/2021,Січень,1,123.7243,171.95935383012,,,,,
1147019,01/08/2021,Січень,1,69.2781,78.1605002605524,,,,,
1147091,01/08/2021,Січень,1,80.1879,72.9494528400208,,,,,
1147199,01/08/2021,Січень,1,66.7247,67.7384054194893,,,,,
1147554,01/08/2021,Січень,1,93.1472,130.270974465868,,,,,
1149643,01/08/2021,Січень,1,66.2413,88.5825951016154,,,,,
1149718,01/08/2021,Січень,1,99.69,114.637832204273,,,,,
1151738,01/08/2021,Січень,3,54.6570333333333,59.0533263852701,,,,,
1152049,01/08/2021,Січень,1,57.2937,52.1052631578947,,,,,
1153456,01/08/2021,Січень,1,57.2937,52.1052631578947,,,,,
1153461,01/08/2021,Січень,1,155.0173,153.72068785826,,,,,
1153463,01/08/2021,Січень,1,71.8515,66.1750911933299,,,,,
1153467,01/08/2021,Січень,1,84.4444,93.793642522147,,,,,
1153473,01/08/2021,Січень,1,80.1879,72.9494528400208,,,,,
1153474,01/08/2021,Січень,1,80.1879,77.1182907764461,,,,,
1153511,01/08/2021,Січень,1,87.1498,109.947889525795,,,,,
1153519,01/08/2021,Січень,2,117.95075,138.087545596665,,,,,
1153521,01/08/2021,Січень,1,80.1879,72.9494528400208,,,,,
1153524,01/08/2021,Січень,1,66.7247,67.7384054194893,,,,,
1153526,01/08/2021,Січень,1,41.0083,46.8942157373632,,,,,
1153527,01/08/2021,Січень,1,41.0083,46.8942157373632,,,,,
1153531,01/08/2021,Січень,1,71.8515,62.5273579989578,,,,,
1153532,01/08/2021,Січень,1,66.7247,62.5273579989578,,,,,
1153533,01/08/2021,Січень,1,66.7247,62.5273579989578,,,,,
1156629,01/08/2021,Січень,1,57.2937,55.2318916102137,,,,,
1160923,01/08/2021,Січень,1,47.7228,44.3408025013028,,,,,
1166091,01/08/2021,Січень,1,80.1879,77.1182907764461,,,,,
1166831,01/08/2021,Січень,2,69.2781,80.7660239708181,,,,,
1169861,01/08/2021,Січень,1,71.8515,62.5273579989578,,,,,
1172838,01/08/2021,Січень,2,95.3493,95.3569567483064,,,,,
1174680,01/08/2021,Січень,1,66.7247,71.3861386138614,,,,,
1178750,01/08/2021,Січень,1,80.1879,72.9494528400208,,,,,
1180626,01/08/2021,Січень,2,59.78715,53.4340802501303,,,,,
1181034,01/08/2021,Січень,1,66.7247,67.7384054194893,,,,,
1202418,01/08/2021,Січень,1,52.0214,57.3163105784263,,,,,
1225244,01/08/2021,Січень,1,41.0083,46.8942157373632,,,,,
1231645,01/08/2021,Січень,2,62.59795,80.7660239708181,,,,,
1232876,01/08/2021,Січень,1,57.2937,55.2318916102137,,,,,
1241545,01/08/2021,Січень,3,97.0955333333333,102.478721556366,,,,,
1269346,01/08/2021,Січень,1,74.3177,72.9025534132361,,,,,
1275785,01/08/2021,Січень,1,58.9546,72.9494528400208,,,,,
1275815,01/08/2021,Січень,1,54.0604,52.1052631578947,,,,,
1276755,01/08/2021,Січень,3,64.9251,59.0533263852701,,,,,
1287824,01/08/2021,Січень,2,61.66925,65.1328817092236,,,,,
1294511,01/08/2021,Січень,1,52.0214,57.3163105784263,,,,,
1294702,01/08/2021,Січень,4,67.66555,67.7384054194893,,,,,
1319605,01/08/2021,Січень,2,101.9561,122.45440333507,,,,,
1333626,01/08/2021,Січень,1,80.1879,72.9494528400208,,,,,
1340370,01/08/2021,Січень,2,69.2881,65.1328817092236,,,,,
1343936,01/08/2021,Січень,3,59.8548333333333,67.7384054194893,,,,,
1348733,01/08/2021,Січень,1,80.1879,72.9494528400208,,,,,
1363619,01/08/2021,Січень,1,108.3087,145.904116727462,,,,,
1370669,01/08/2021,Січень,3,94.2384333333333,116.374848011117,,,,,
1380788,01/08/2021,Січень,2,64.07905,75.5549765502866,,,,,
1403429,01/08/2021,Січень,2,79.50065,83.3715476810839,,,,,
1456867,01/08/2021,Січень,1,121.4205,109.947889525795,,,,,
1460642,01/08/2021,Січень,1,64.1713,57.3163105784263,,,,,
1463452,01/08/2021,Січень,1,155.0173,116.774361646691,,,,,
1463471,01/08/2021,Січень,1,155.9953,171.95935383012,,,,,
1478073,01/08/2021,Січень,1,87.1498,104.21573736321,,,,,
1479073,01/08/2021,Січень,1,41.0083,46.8942157373632,,,,,
105122,01/09/2021,Січень,2,60.5981,58.3919517957158,,,,,
105426,01/09/2021,Січень,2,60.5981,58.3919517957158,,,,,
111687,01/09/2021,Січень,1,41.0083,42.4654261672816,,,,,
1125726,01/09/2021,Січень,1,80.1879,74.3184774241499,,,,,
1135618,01/09/2021,Січень,1,53.8507,74.3184774241499,,,,,
1136019,01/09/2021,Січень,3,73.9753333333333,73.7875932365354,,,,,
1136020,01/09/2021,Січень,1,80.1879,74.3184774241499,,,,,
1140597,01/09/2021,Січень,1,57.2937,51.4904573567276,,,,,
1141563,01/09/2021,Січень,2,46.51485,50.4286889814987,,,,,
1141564,01/09/2021,Січень,1,41.0083,42.4654261672816,,,,,
1141565,01/09/2021,Січень,1,54.0604,53.083109919571,,,,,
1141567,01/09/2021,Січень,1,80.1879,74.3184774241499,,,,,
1143361,01/09/2021,Січень,2,61.7675,71.6640564860776,,,,,
1143403,01/09/2021,Січень,1,41.0083,42.4654261672816,,,,,
1144844,01/09/2021,Січень,1,80.1879,74.3184774241499,,,,,
1144860,01/09/2021,Січень,2,47.4295,58.3919517957158,,,,,
1145000,01/09/2021,Січень,2,55.1432,61.0463727337881,,,,,
1145004,01/09/2021,Січень,1,41.0083,42.4654261672816,,,,,
1145005,01/09/2021,Січень,1,112.6634,148.642263690176,,,,,
1145538,01/09/2021,Січень,1,57.2937,51.4904573567276,,,,,
1145678,01/09/2021,Січень,1,100.4354,127.406896185597,,,,,
1147091,01/09/2021,Січень,1,69.2781,79.6273193002946,,,,,
1149711,01/09/2021,Січень,3,59.0037,63.7007936718605,,,,,
1151738,01/09/2021,Січень,1,41.0083,42.4654261672816,,,,,
1151862,01/09/2021,Січень,1,91.5521,106.171528681018,,,,,
1152052,01/09/2021,Січень,2,83.58005,98.2082658668012,,,,,
1153456,01/09/2021,Січень,1,57.2937,51.4904573567276,,,,,
1153461,01/09/2021,Січень,1,57.2937,54.1448782948,,,,,
1153463,01/09/2021,Січень,1,71.8515,72.7258248613065,,,,,
1153466,01/09/2021,Січень,1,93.1472,124.752475247525,,,,,
1153467,01/09/2021,Січень,2,58.9546,74.3184774241499,,,,,
1153470,01/09/2021,Січень,1,130.9108,159.259947442465,,,,,
1153519,01/09/2021,Січень,4,94.23105,96.3767154195312,,,,,
1153520,01/09/2021,Січень,1,71.8515,69.0096355480052,,,,,
1153521,01/09/2021,Січень,1,66.7247,69.0096355480052,,,,,
1153528,01/09/2021,Січень,1,155.9953,175.1864730709,,,,,
1153531,01/09/2021,Січень,1,47.7228,45.1729355241154,,,,,
